wall_ms,event,source,seq,t_ns,staleness_ms,gap_from_prev,ws_state,run_tag,last,count,note
1774318377506,run_start,,,,,,-1,run_2026-03-24T02-12-57-506Z,,,ws://localhost:8080/
1774318377506,ws_connect_attempt,,,,,,0,run_2026-03-24T02-12-57-506Z,,,ws://localhost:8080/
1774318377828,ws_open,,,,,,1,run_2026-03-24T02-12-57-506Z,,,
1774318377845,telemetry,live,1443,1774318377932939000,-87.93896484375,0,1,disconnect_r50_rep2,,,
1774318377865,telemetry,live,1444,1774318377952968000,-87.968017578125,1,1,disconnect_r50_rep2,,,
1774318377884,telemetry,live,1451,1774318377972738600,-88.738525390625,7,1,disconnect_r50_rep2,,,
1774318377904,telemetry,live,1455,1774318377992793600,-88.793701171875,4,1,disconnect_r50_rep2,,,
1774318377923,telemetry,live,1459,1774318378012776700,-89.776611328125,4,1,disconnect_r50_rep2,,,
1774318377943,telemetry,live,1463,1774318378032865300,-89.865234375,4,1,disconnect_r50_rep2,,,
1774318377962,telemetry,live,1467,1774318378052775200,-90.775146484375,4,1,disconnect_r50_rep2,,,
1774318377982,telemetry,live,1470,1774318378073002200,-91.002197265625,3,1,disconnect_r50_rep2,,,
1774318378002,telemetry,live,1476,1774318378092824800,-90.824951171875,6,1,disconnect_r50_rep2,,,
1774318378022,telemetry,live,1478,1774318378112825900,-90.825927734375,2,1,disconnect_r50_rep2,,,
1774318378041,telemetry,live,1483,1774318378132786400,-91.786376953125,5,1,disconnect_r50_rep2,,,
1774318378061,telemetry,live,1487,1774318378152938800,-91.938720703125,4,1,disconnect_r50_rep2,,,
1774318378080,telemetry,live,1489,1774318378172860400,-92.8603515625,2,1,disconnect_r50_rep2,,,
1774318378100,telemetry,live,1492,1774318378192948200,-92.9482421875,3,1,disconnect_r50_rep2,,,
1774318378119,telemetry,live,1498,1774318378212893200,-93.89306640625,6,1,disconnect_r50_rep2,,,
1774318378139,telemetry,live,1502,1774318378232923000,-93.9228515625,4,1,disconnect_r50_rep2,,,
1774318378159,telemetry,live,1508,1774318378253497000,-94.4970703125,6,1,disconnect_r50_rep2,,,
1774318378178,telemetry,live,1511,1774318378272731100,-94.731201171875,3,1,disconnect_r50_rep2,,,
1774318378198,telemetry,live,1515,1774318378292910300,-94.910400390625,4,1,disconnect_r50_rep2,,,
1774318378217,telemetry,live,1519,1774318378312851000,-95.850830078125,4,1,disconnect_r50_rep2,,,
1774318378237,telemetry,live,1523,1774318378332941800,-95.94189453125,4,1,disconnect_r50_rep2,,,
1774318378257,telemetry,live,1526,1774318378352777000,-95.77685546875,3,1,disconnect_r50_rep2,,,
1774318378276,telemetry,live,1531,1774318378372864800,-96.86474609375,5,1,disconnect_r50_rep2,,,
1774318378296,telemetry,live,1535,1774318378392804900,-96.804931640625,4,1,disconnect_r50_rep2,,,
1774318378315,telemetry,live,1539,1774318378412846600,-97.8466796875,4,1,disconnect_r50_rep2,,,
