wall_ms,event,source,seq,t_ns,staleness_ms,gap_from_prev,ws_state,run_tag,last,count,note
1774313824219,run_start,,,,,,-1,run_2026-03-24T00-57-04-218Z,,,ws://localhost:8080/
1774313824220,ws_connect_attempt,,,,,,0,run_2026-03-24T00-57-04-218Z,,,ws://localhost:8080/
1774313824541,ws_open,,,,,,1,run_2026-03-24T00-57-04-218Z,,,
1774313824544,telemetry,live,2554,1774313824396115500,147.884521484375,0,1,baseline_r100_rep1,,,
1774313824553,telemetry,live,2558,1774313824406125600,146.87451171875,4,1,baseline_r100_rep1,,,
1774313824563,telemetry,live,2562,1774313824416254500,146.74560546875,4,1,baseline_r100_rep1,,,
1774313824573,telemetry,live,2566,1774313824426298000,146.701904296875,4,1,baseline_r100_rep1,,,
1774313824584,telemetry,live,2570,1774313824436394000,147.60595703125,4,1,baseline_r100_rep1,,,
1774313824601,telemetry,live,2574,1774313824446070500,154.929443359375,4,1,baseline_r100_rep1,,,
1774313824602,telemetry,live,2578,1774313824456173000,145.826904296875,4,1,baseline_r100_rep1,,,
1774313824617,telemetry,live,2582,1774313824466037500,150.96240234375,4,1,baseline_r100_rep1,,,
1774313824633,telemetry,live,2586,1774313824476371700,156.628173828125,4,1,baseline_r100_rep1,,,
1774313824634,telemetry,live,2590,1774313824486248400,147.75146484375,4,1,baseline_r100_rep1,,,
1774313824652,telemetry,live,2594,1774313824496118300,155.8818359375,4,1,baseline_r100_rep1,,,
1774313824653,telemetry,live,2598,1774313824506208500,146.79150390625,4,1,baseline_r100_rep1,,,
1774313824669,telemetry,live,2602,1774313824516132600,152.867431640625,4,1,baseline_r100_rep1,,,
1774313824671,telemetry,live,2606,1774313824526182000,144.818115234375,4,1,baseline_r100_rep1,,,
1774313824687,telemetry,live,2610,1774313824535966700,151.033203125,4,1,baseline_r100_rep1,,,
1774313824690,telemetry,live,2614,1774313824546111200,143.888671875,4,1,baseline_r100_rep1,,,
1774313824718,telemetry,live,2617,1774313824556128300,161.871826171875,3,1,baseline_r100_rep1,,,
1774313824732,telemetry,live,2622,1774313824566022100,165.977783203125,5,1,baseline_r100_rep1,,,
1774313824733,telemetry,live,2626,1774313824576240600,156.75927734375,4,1,baseline_r100_rep1,,,
1774313824734,telemetry,live,2630,1774313824586334700,147.665283203125,4,1,baseline_r100_rep1,,,
1774313824751,telemetry,live,2635,1774313824596377900,154.6220703125,5,1,baseline_r100_rep1,,,
1774313824752,telemetry,live,2638,1774313824606268700,145.7314453125,3,1,baseline_r100_rep1,,,
1774313824772,telemetry,live,2643,1774313824616309000,155.69091796875,5,1,baseline_r100_rep1,,,
1774313824773,telemetry,live,2647,1774313824626267100,146.73291015625,4,1,baseline_r100_rep1,,,
1774313824794,telemetry,live,2651,1774313824636528400,157.4716796875,4,1,baseline_r100_rep1,,,
1774313824816,telemetry,live,2655,1774313824646360000,169.639892578125,4,1,baseline_r100_rep1,,,
1774313824818,telemetry,live,2659,1774313824656386800,161.61328125,4,1,baseline_r100_rep1,,,
1774313824820,telemetry,live,2662,1774313824666338600,153.661376953125,3,1,baseline_r100_rep1,,,
1774313824823,telemetry,live,2667,1774313824676517000,146.48291015625,5,1,baseline_r100_rep1,,,
1774313824839,telemetry,live,2671,1774313824686461700,152.538330078125,4,1,baseline_r100_rep1,,,
1774313824841,telemetry,live,2675,1774313824696373000,144.626953125,4,1,baseline_r100_rep1,,,
1774313824863,telemetry,live,2679,1774313824706265900,156.734130859375,4,1,baseline_r100_rep1,,,
1774313824888,telemetry,live,2683,1774313824716354600,171.6455078125,4,1,baseline_r100_rep1,,,
1774313824891,telemetry,live,2687,1774313824726447600,164.552490234375,4,1,baseline_r100_rep1,,,
1774313824893,telemetry,live,2691,1774313824736236300,156.763671875,4,1,baseline_r100_rep1,,,
1774313824904,telemetry,live,2695,1774313824746269200,157.730712890625,4,1,baseline_r100_rep1,,,
1774313824915,telemetry,live,2699,1774313824756360700,158.639404296875,4,1,baseline_r100_rep1,,,
1774313824917,telemetry,live,2702,1774313824766398500,150.6015625,3,1,baseline_r100_rep1,,,
1774313824919,telemetry,live,2707,1774313824776468000,142.531982421875,5,1,baseline_r100_rep1,,,
1774313824940,telemetry,live,2710,1774313824786217000,153.782958984375,3,1,baseline_r100_rep1,,,
1774313824942,telemetry,live,2715,1774313824796362500,145.637451171875,5,1,baseline_r100_rep1,,,
1774313824945,telemetry,live,2719,1774313824806487000,138.512939453125,4,1,baseline_r100_rep1,,,
1774313824967,telemetry,live,2723,1774313824816467200,150.53271484375,4,1,baseline_r100_rep1,,,
1774313824997,telemetry,live,2726,1774313824826328600,170.67138671875,3,1,baseline_r100_rep1,,,
1774313824999,telemetry,live,2730,1774313824836556300,162.443603515625,4,1,baseline_r100_rep1,,,
