wall_ms,event,source,seq,t_ns,staleness_ms,gap_from_prev,ws_state,run_tag,last,count,note
1774318862928,run_start,,,,,,-1,run_2026-03-24T02-21-02-928Z,,,ws://localhost:8080/
1774318862929,ws_connect_attempt,,,,,,0,run_2026-03-24T02-21-02-928Z,,,ws://localhost:8080/
1774318863239,ws_open,,,,,,1,run_2026-03-24T02-21-02-928Z,,,
1774318863241,telemetry,live,2512,1774318862916461600,324.538330078125,0,1,disconnect_r100_rep2,,,
1774318863252,telemetry,live,2519,1774318862926737200,325.262939453125,7,1,disconnect_r100_rep2,,,
1774318863261,telemetry,live,2521,1774318862936607700,324.392333984375,2,1,disconnect_r100_rep2,,,
1774318863278,telemetry,live,2527,1774318862946856400,331.1435546875,6,1,disconnect_r100_rep2,,,
1774318863294,telemetry,live,2530,1774318862956648700,337.351318359375,3,1,disconnect_r100_rep2,,,
1774318863295,telemetry,live,2535,1774318862966725400,328.274658203125,5,1,disconnect_r100_rep2,,,
1774318863315,telemetry,live,2538,1774318862976644600,338.35546875,3,1,disconnect_r100_rep2,,,
1774318863316,telemetry,live,2540,1774318862986691600,329.308349609375,2,1,disconnect_r100_rep2,,,
1774318863332,telemetry,live,2547,1774318862996771800,335.228271484375,7,1,disconnect_r100_rep2,,,
1774318863333,telemetry,live,2549,1774318863006734000,326.265869140625,2,1,disconnect_r100_rep2,,,
1774318863349,telemetry,live,2555,1774318863016768000,332.23193359375,6,1,disconnect_r100_rep2,,,
1774318863350,telemetry,live,2559,1774318863026691800,323.30810546875,4,1,disconnect_r100_rep2,,,
1774318863364,telemetry,live,2562,1774318863036649700,327.350341796875,3,1,disconnect_r100_rep2,,,
1774318863383,telemetry,live,2566,1774318863046686000,336.31396484375,4,1,disconnect_r100_rep2,,,
1774318863384,telemetry,live,2570,1774318863056619500,327.38037109375,4,1,disconnect_r100_rep2,,,
1774318863388,telemetry,live,2575,1774318863066632200,321.367919921875,5,1,disconnect_r100_rep2,,,
1774318863401,telemetry,live,2578,1774318863076551000,324.448974609375,3,1,disconnect_r100_rep2,,,
1774318863421,telemetry,live,2583,1774318863086689500,334.310546875,5,1,disconnect_r100_rep2,,,
1774318863423,telemetry,live,2587,1774318863096571600,326.428466796875,4,1,disconnect_r100_rep2,,,
1774318863442,telemetry,live,2590,1774318863106721800,335.2783203125,3,1,disconnect_r100_rep2,,,
1774318863443,telemetry,live,2593,1774318863116622000,326.3779296875,3,1,disconnect_r100_rep2,,,
1774318863462,telemetry,live,2598,1774318863126637600,335.362548828125,5,1,disconnect_r100_rep2,,,
1774318863463,telemetry,live,2603,1774318863136581000,326.4189453125,5,1,disconnect_r100_rep2,,,
1774318863490,telemetry,live,2606,1774318863146640100,343.35986328125,3,1,disconnect_r100_rep2,,,
1774318863506,telemetry,live,2610,1774318863156715500,349.284423828125,4,1,disconnect_r100_rep2,,,
1774318863507,telemetry,live,2614,1774318863166642200,340.35791015625,4,1,disconnect_r100_rep2,,,
1774318863509,telemetry,live,2616,1774318863176778800,332.22119140625,2,1,disconnect_r100_rep2,,,
1774318863510,telemetry,live,2622,1774318863186564900,323.43505859375,6,1,disconnect_r100_rep2,,,
1774318863529,telemetry,live,2627,1774318863196496000,332.504150390625,5,1,disconnect_r100_rep2,,,
1774318863531,telemetry,live,2631,1774318863206739700,324.26025390625,4,1,disconnect_r100_rep2,,,
1774318863551,telemetry,live,2634,1774318863216617200,334.3828125,3,1,disconnect_r100_rep2,,,
1774318863552,telemetry,live,2638,1774318863226585000,325.414794921875,4,1,disconnect_r100_rep2,,,
1774318863554,telemetry,live,2641,1774318863236664300,317.335693359375,3,1,disconnect_r100_rep2,,,
1774318863574,telemetry,live,2646,1774318863246760200,327.23974609375,5,1,disconnect_r100_rep2,,,
1774318863576,telemetry,live,2650,1774318863256659000,319.341064453125,4,1,disconnect_r100_rep2,,,
1774318863602,telemetry,live,2655,1774318863266615600,335.384521484375,5,1,disconnect_r100_rep2,,,
1774318863605,telemetry,live,2659,1774318863276465200,328.534912109375,4,1,disconnect_r100_rep2,,,
1774318863607,telemetry,live,2662,1774318863286649000,320.350830078125,3,1,disconnect_r100_rep2,,,
1774318863634,telemetry,live,2667,1774318863296644900,337.355224609375,5,1,disconnect_r100_rep2,,,
1774318863656,telemetry,live,2671,1774318863306494700,349.50537109375,4,1,disconnect_r100_rep2,,,
1774318863657,telemetry,live,2674,1774318863316761600,340.23828125,3,1,disconnect_r100_rep2,,,
1774318863659,telemetry,live,2679,1774318863326562800,332.437255859375,5,1,disconnect_r100_rep2,,,
1774318863661,telemetry,live,2683,1774318863336555800,324.4443359375,4,1,disconnect_r100_rep2,,,
1774318863684,telemetry,live,2687,1774318863346555000,337.445068359375,4,1,disconnect_r100_rep2,,,
1774318863685,telemetry,live,2691,1774318863356543500,328.45654296875,4,1,disconnect_r100_rep2,,,
1774318863687,telemetry,live,2695,1774318863366620000,320.380126953125,4,1,disconnect_r100_rep2,,,
1774318863710,telemetry,live,2699,1774318863376593700,333.40625,4,1,disconnect_r100_rep2,,,
1774318863712,telemetry,live,2703,1774318863386594600,325.405517578125,4,1,disconnect_r100_rep2,,,
1774318863714,telemetry,live,2706,1774318863396544800,317.455322265625,3,1,disconnect_r100_rep2,,,
1774318863739,telemetry,live,2708,1774318863406695700,332.30419921875,2,1,disconnect_r100_rep2,,,
1774318863750,telemetry,live,2714,1774318863416866000,333.134033203125,6,1,disconnect_r100_rep2,,,
1774318863752,telemetry,live,2718,1774318863426637300,325.36279296875,4,1,disconnect_r100_rep2,,,
1774318863761,telemetry,live,2723,1774318863436591600,324.408447265625,5,1,disconnect_r100_rep2,,,
1774318863767,telemetry,live,2726,1774318863446529800,320.47021484375,3,1,disconnect_r100_rep2,,,
1774318863773,telemetry,live,2730,1774318863456711400,316.28857421875,4,1,disconnect_r100_rep2,,,
1774318863783,telemetry,live,2734,1774318863466660000,315.33984375,4,1,disconnect_r100_rep2,,,
1774318863790,telemetry,live,2738,1774318863476663000,313.3369140625,4,1,disconnect_r100_rep2,,,
1774318863804,telemetry,live,2742,1774318863486625800,317.374267578125,4,1,disconnect_r100_rep2,,,
1774318863810,telemetry,live,2747,1774318863496561400,313.4384765625,5,1,disconnect_r100_rep2,,,
1774318863819,telemetry,live,2751,1774318863506682400,312.317626953125,4,1,disconnect_r100_rep2,,,
1774318863828,telemetry,live,2754,1774318863516505600,311.494384765625,3,1,disconnect_r100_rep2,,,
1774318863839,telemetry,live,2759,1774318863526704400,312.295654296875,5,1,disconnect_r100_rep2,,,
1774318863854,telemetry,live,2763,1774318863536544300,317.455810546875,4,1,disconnect_r100_rep2,,,
1774318863859,telemetry,live,2766,1774318863546484500,312.515625,3,1,disconnect_r100_rep2,,,
1774318863868,telemetry,live,2771,1774318863556646700,311.353271484375,5,1,disconnect_r100_rep2,,,
1774318863878,telemetry,live,2774,1774318863566534000,311.466064453125,3,1,disconnect_r100_rep2,,,
1774318863888,telemetry,live,2779,1774318863576592600,311.407470703125,5,1,disconnect_r100_rep2,,,
1774318863902,telemetry,live,2783,1774318863586604000,315.39599609375,4,1,disconnect_r100_rep2,,,
1774318863909,telemetry,live,2787,1774318863596774400,312.2255859375,4,1,disconnect_r100_rep2,,,
1774318863917,telemetry,live,2791,1774318863606633500,310.366455078125,4,1,disconnect_r100_rep2,,,
1774318863927,telemetry,live,2793,1774318863616634400,310.36572265625,2,1,disconnect_r100_rep2,,,
1774318863936,telemetry,live,2798,1774318863626477800,309.522216796875,5,1,disconnect_r100_rep2,,,
1774318863951,telemetry,live,2803,1774318863637068800,313.93115234375,5,1,disconnect_r100_rep2,,,
1774318863956,telemetry,live,2804,1774318863646584600,309.41552734375,1,1,disconnect_r100_rep2,,,
1774318863966,telemetry,live,2810,1774318863656714200,309.28564453125,6,1,disconnect_r100_rep2,,,
1774318863976,telemetry,live,2814,1774318863666614000,309.385986328125,4,1,disconnect_r100_rep2,,,
1774318863986,telemetry,live,2819,1774318863676587300,309.412841796875,5,1,disconnect_r100_rep2,,,
1774318863998,telemetry,live,2822,1774318863686669000,311.3310546875,3,1,disconnect_r100_rep2,,,
1774318864014,telemetry,live,2827,1774318863696593400,317.406494140625,5,1,disconnect_r100_rep2,,,
1774318864026,telemetry,live,2830,1774318863706730800,319.269287109375,3,1,disconnect_r100_rep2,,,
1774318864028,telemetry,live,2835,1774318863716552200,311.44775390625,5,1,disconnect_r100_rep2,,,
1774318864036,telemetry,live,2836,1774318863726561500,309.4384765625,1,1,disconnect_r100_rep2,,,
1774318864044,telemetry,live,2843,1774318863736536000,307.4638671875,7,1,disconnect_r100_rep2,,,
1774318864058,telemetry,live,2847,1774318863746571000,311.428955078125,4,1,disconnect_r100_rep2,,,
1774318864066,telemetry,live,2851,1774318863756573200,309.4267578125,4,1,disconnect_r100_rep2,,,
1774318864074,telemetry,live,2855,1774318863766535200,307.46484375,4,1,disconnect_r100_rep2,,,
1774318864094,telemetry,live,2858,1774318863776627000,317.373046875,3,1,disconnect_r100_rep2,,,
1774318864095,telemetry,live,2863,1774318863786675700,308.32421875,5,1,disconnect_r100_rep2,,,
1774318864103,telemetry,live,2866,1774318863796662000,306.337890625,3,1,disconnect_r100_rep2,,,
1774318864119,telemetry,live,2871,1774318863806744300,311.255615234375,5,1,disconnect_r100_rep2,,,
1774318864125,telemetry,live,2875,1774318863816549000,308.450927734375,4,1,disconnect_r100_rep2,,,
1774318864133,telemetry,live,2878,1774318863826851000,306.14892578125,3,1,disconnect_r100_rep2,,,
1774318864142,telemetry,live,2882,1774318863836575500,305.424560546875,4,1,disconnect_r100_rep2,,,
1774318864155,telemetry,live,2888,1774318863847185700,307.814453125,6,1,disconnect_r100_rep2,,,
1774318864163,telemetry,live,2890,1774318863856835300,306.16455078125,2,1,disconnect_r100_rep2,,,
1774318864171,telemetry,live,2894,1774318863866589000,304.4111328125,4,1,disconnect_r100_rep2,,,
1774318864182,telemetry,live,2898,1774318863876689000,305.31103515625,4,1,disconnect_r100_rep2,,,
1774318864191,telemetry,live,2901,1774318863886650000,304.349853515625,3,1,disconnect_r100_rep2,,,
1774318864201,telemetry,live,2908,1774318863896987000,304.01318359375,7,1,disconnect_r100_rep2,,,
1774318864214,telemetry,live,2910,1774318863906603500,307.396484375,2,1,disconnect_r100_rep2,,,
1774318864222,telemetry,live,2912,1774318863916600600,305.3994140625,2,1,disconnect_r100_rep2,,,
1774318864231,telemetry,live,2919,1774318863926863600,304.136474609375,7,1,disconnect_r100_rep2,,,
1774318864240,telemetry,live,2920,1774318863936621800,303.378173828125,1,1,disconnect_r100_rep2,,,
1774318864250,telemetry,live,2927,1774318863946588700,303.411376953125,7,1,disconnect_r100_rep2,,,
