wall_ms,event,source,seq,t_ns,staleness_ms,gap_from_prev,ws_state,run_tag,last,count,note
1774314076426,run_start,,,,,,-1,run_2026-03-24T01-01-16-426Z,,,ws://localhost:8080/
1774314076427,ws_connect_attempt,,,,,,0,run_2026-03-24T01-01-16-426Z,,,ws://localhost:8080/
1774314076738,ws_open,,,,,,1,run_2026-03-24T01-01-16-426Z,,,
1774314076747,telemetry,live,807,1774314071655819800,5091.18017578125,0,1,delay_r100_rep1,,,
1774314076846,telemetry,live,811,1774314071665827800,5180.172119140625,4,1,delay_r100_rep1,,,
1774314076948,telemetry,live,815,1774314071675722000,5272.278076171875,4,1,delay_r100_rep1,,,
1774314077045,telemetry,live,819,1774314071685740500,5359.259521484375,4,1,delay_r100_rep1,,,
1774314077143,telemetry,live,823,1774314071695730700,5447.269287109375,4,1,delay_r100_rep1,,,
1774314077242,telemetry,live,827,1774314071705741000,5536.259033203125,4,1,delay_r100_rep1,,,
1774314077340,telemetry,live,831,1774314071715731200,5624.268798828125,4,1,delay_r100_rep1,,,
1774314077439,telemetry,live,835,1774314071725725000,5713.275146484375,4,1,delay_r100_rep1,,,
1774314077537,telemetry,live,839,1774314071735779600,5800.220458984375,4,1,delay_r100_rep1,,,
1774314077635,telemetry,live,843,1774314071745732600,5889.267333984375,4,1,delay_r100_rep1,,,
1774314077733,telemetry,live,847,1774314071755732200,5977.267822265625,4,1,delay_r100_rep1,,,
1774314077831,telemetry,live,851,1774314071765728800,6065.271240234375,4,1,delay_r100_rep1,,,
1774314077929,telemetry,live,854,1774314071775737300,6153.2626953125,3,1,delay_r100_rep1,,,
1774314078029,telemetry,live,859,1774314071785729500,6243.2705078125,5,1,delay_r100_rep1,,,
1774314078127,telemetry,live,863,1774314071795780600,6331.219482421875,4,1,delay_r100_rep1,,,
1774314078224,telemetry,live,867,1774314071805738200,6418.26171875,4,1,delay_r100_rep1,,,
1774314078322,telemetry,live,869,1774314071815992800,6506.007080078125,2,1,delay_r100_rep1,,,
1774314078421,telemetry,live,875,1774314071825806600,6595.193359375,6,1,delay_r100_rep1,,,
1774314078520,telemetry,live,879,1774314071835765500,6684.234375,4,1,delay_r100_rep1,,,
1774314078617,telemetry,live,883,1774314071845752600,6771.247314453125,4,1,delay_r100_rep1,,,
1774314078716,telemetry,live,887,1774314071855758800,6860.2412109375,4,1,delay_r100_rep1,,,
1774314078814,telemetry,live,891,1774314071865770000,6948.22998046875,4,1,delay_r100_rep1,,,
1774314078912,telemetry,live,895,1774314071875789600,7036.21044921875,4,1,delay_r100_rep1,,,
1774314079010,telemetry,live,899,1774314071885744400,7124.255615234375,4,1,delay_r100_rep1,,,
1774314079110,telemetry,live,903,1774314071895733500,7214.2666015625,4,1,delay_r100_rep1,,,
1774314079207,telemetry,live,906,1774314071905754600,7301.245361328125,3,1,delay_r100_rep1,,,
1774314079306,telemetry,live,911,1774314071915818800,7390.18115234375,5,1,delay_r100_rep1,,,
1774314079404,telemetry,live,915,1774314071925728500,7478.271484375,4,1,delay_r100_rep1,,,
1774314079502,telemetry,live,919,1774314071935745500,7566.25439453125,4,1,delay_r100_rep1,,,
1774314079601,telemetry,live,921,1774314071945732400,7655.267578125,2,1,delay_r100_rep1,,,
1774314079698,telemetry,live,927,1774314071955735300,7742.2646484375,6,1,delay_r100_rep1,,,
1774314079796,telemetry,live,931,1774314071965778200,7830.221923828125,4,1,delay_r100_rep1,,,
1774314079895,telemetry,live,935,1774314071975765500,7919.234375,4,1,delay_r100_rep1,,,
1774314079994,telemetry,live,939,1774314071986074000,8007.92578125,4,1,delay_r100_rep1,,,
1774314080091,telemetry,live,943,1774314071996385500,8094.614501953125,4,1,delay_r100_rep1,,,
1774314080192,telemetry,live,947,1774314072006047700,8185.9521484375,4,1,delay_r100_rep1,,,
1774314080290,telemetry,live,951,1774314072015824100,8274.17578125,4,1,delay_r100_rep1,,,
1774314080390,telemetry,live,955,1774314072025719300,8364.28076171875,4,1,delay_r100_rep1,,,
1774314080490,telemetry,live,959,1774314072035746800,8454.253173828125,4,1,delay_r100_rep1,,,
1774314080589,telemetry,live,963,1774314072045791200,8543.208740234375,4,1,delay_r100_rep1,,,
1774314080689,telemetry,live,967,1774314072055736300,8633.263671875,4,1,delay_r100_rep1,,,
1774314080789,telemetry,live,971,1774314072065797600,8723.202392578125,4,1,delay_r100_rep1,,,
1774314080889,telemetry,live,975,1774314072075746800,8813.253173828125,4,1,delay_r100_rep1,,,
1774314080988,telemetry,live,979,1774314072085807900,8902.192138671875,4,1,delay_r100_rep1,,,
1774314081088,telemetry,live,983,1774314072095739000,8992.26123046875,4,1,delay_r100_rep1,,,
1774314081188,telemetry,live,987,1774314072105773000,9082.22705078125,4,1,delay_r100_rep1,,,
1774314081287,telemetry,live,991,1774314072115743000,9171.257080078125,4,1,delay_r100_rep1,,,
1774314081387,telemetry,live,995,1774314072125734400,9261.265625,4,1,delay_r100_rep1,,,
1774314081486,telemetry,live,999,1774314072135815400,9350.1845703125,4,1,delay_r100_rep1,,,
1774314081586,telemetry,live,1003,1774314072145805300,9440.194580078125,4,1,delay_r100_rep1,,,
1774314081686,telemetry,live,1007,1774314072155826400,9530.173583984375,4,1,delay_r100_rep1,,,
1774314081785,telemetry,live,1011,1774314072165919000,9619.0810546875,4,1,delay_r100_rep1,,,
1774314081885,telemetry,live,1015,1774314072176061400,9708.9384765625,4,1,delay_r100_rep1,,,
1774314081985,telemetry,live,1019,1774314072186145300,9798.854736328125,4,1,delay_r100_rep1,,,
1774314082085,telemetry,live,1023,1774314072196600600,9888.3994140625,4,1,delay_r100_rep1,,,
1774314082184,telemetry,live,1027,1774314072205858800,9978.14111328125,4,1,delay_r100_rep1,,,
1774314082284,telemetry,live,1031,1774314072215797500,10068.202392578125,4,1,delay_r100_rep1,,,
1774314082382,telemetry,live,1034,1774314072226262500,10155.737548828125,3,1,delay_r100_rep1,,,
1774314082480,telemetry,live,1039,1774314072235732000,10244.26806640625,5,1,delay_r100_rep1,,,
1774314082578,telemetry,live,1043,1774314072245830700,10332.16943359375,4,1,delay_r100_rep1,,,
1774314082677,telemetry,live,1046,1774314072256360000,10420.64013671875,3,1,delay_r100_rep1,,,
1774314082775,telemetry,live,1051,1774314072265917700,10509.082275390625,5,1,delay_r100_rep1,,,
1774314082874,telemetry,live,1054,1774314072276001800,10597.998291015625,3,1,delay_r100_rep1,,,
1774314082972,telemetry,live,1057,1774314072285739300,10686.2607421875,3,1,delay_r100_rep1,,,
1774314083071,telemetry,live,1063,1774314072295829000,10775.1708984375,6,1,delay_r100_rep1,,,
1774314083170,telemetry,live,1067,1774314072305764400,10864.235595703125,4,1,delay_r100_rep1,,,
1774314083268,telemetry,live,1071,1774314072315766500,10952.2333984375,4,1,delay_r100_rep1,,,
