wall_ms,event,source,seq,t_ns,staleness_ms,gap_from_prev,ws_state,run_tag,last,count,note
1774314328718,run_start,,,,,,-1,run_2026-03-24T01-05-28-718Z,,,ws://localhost:8080/
1774314328718,ws_connect_attempt,,,,,,0,run_2026-03-24T01-05-28-718Z,,,ws://localhost:8080/
1774314329037,ws_open,,,,,,1,run_2026-03-24T01-05-28-718Z,,,
1774314329040,telemetry,live,3196,1774314328960158200,79.841796875,0,1,disconnect_r100_rep1,,,
1774314329050,telemetry,live,3200,1774314328970216200,79.78369140625,4,1,disconnect_r100_rep1,,,
1774314329060,telemetry,live,3204,1774314328980405800,79.59423828125,4,1,disconnect_r100_rep1,,,
1774314329070,telemetry,live,3208,1774314328990423800,79.576171875,4,1,disconnect_r100_rep1,,,
1774314329087,telemetry,live,3212,1774314329000620000,86.3798828125,4,1,disconnect_r100_rep1,,,
1774314329089,telemetry,live,3216,1774314329010446800,78.55322265625,4,1,disconnect_r100_rep1,,,
1774314329101,telemetry,live,3220,1774314329021053700,79.9462890625,4,1,disconnect_r100_rep1,,,
1774314329120,telemetry,live,3224,1774314329030559700,89.440185546875,4,1,disconnect_r100_rep1,,,
1774314329121,telemetry,live,3228,1774314329040511200,80.48876953125,4,1,disconnect_r100_rep1,,,
1774314329138,telemetry,live,3232,1774314329050439400,87.560546875,4,1,disconnect_r100_rep1,,,
1774314329139,telemetry,live,3236,1774314329060416800,78.583251953125,4,1,disconnect_r100_rep1,,,
1774314329155,telemetry,live,3240,1774314329070429200,84.57080078125,4,1,disconnect_r100_rep1,,,
1774314329158,telemetry,live,3244,1774314329080386800,77.61328125,4,1,disconnect_r100_rep1,,,
1774314329176,telemetry,live,3248,1774314329090499300,85.500732421875,4,1,disconnect_r100_rep1,,,
1774314329177,telemetry,live,3252,1774314329100605700,76.394287109375,4,1,disconnect_r100_rep1,,,
1774314329193,telemetry,live,3256,1774314329110434000,82.56591796875,4,1,disconnect_r100_rep1,,,
1774314329204,telemetry,live,3260,1774314329120473600,83.5263671875,4,1,disconnect_r100_rep1,,,
1774314329215,telemetry,live,3264,1774314329130682600,84.3173828125,4,1,disconnect_r100_rep1,,,
1774314329218,telemetry,live,3268,1774314329140391200,77.60888671875,4,1,disconnect_r100_rep1,,,
1774314329237,telemetry,live,3272,1774314329150456000,86.5439453125,4,1,disconnect_r100_rep1,,,
1774314329238,telemetry,live,3276,1774314329160495000,77.5048828125,4,1,disconnect_r100_rep1,,,
1774314329258,telemetry,live,3280,1774314329170462700,87.537353515625,4,1,disconnect_r100_rep1,,,
1774314329259,telemetry,live,3284,1774314329180337200,78.662841796875,4,1,disconnect_r100_rep1,,,
1774314329281,telemetry,live,3288,1774314329190472200,89.52783203125,4,1,disconnect_r100_rep1,,,
1774314329282,telemetry,live,3292,1774314329200477700,81.522216796875,4,1,disconnect_r100_rep1,,,
1774314329302,telemetry,live,3296,1774314329210449400,91.550537109375,4,1,disconnect_r100_rep1,,,
1774314329304,telemetry,live,3300,1774314329220447700,83.55224609375,4,1,disconnect_r100_rep1,,,
1774314329305,telemetry,live,3304,1774314329230626300,74.373779296875,4,1,disconnect_r100_rep1,,,
1774314329328,telemetry,live,3308,1774314329240450000,87.550048828125,4,1,disconnect_r100_rep1,,,
1774314329330,telemetry,live,3312,1774314329250571800,79.42822265625,4,1,disconnect_r100_rep1,,,
1774314329352,telemetry,live,3316,1774314329260520200,91.479736328125,4,1,disconnect_r100_rep1,,,
1774314329354,telemetry,live,3320,1774314329270446800,83.55322265625,4,1,disconnect_r100_rep1,,,
1774314329381,telemetry,live,3324,1774314329280431900,100.568115234375,4,1,disconnect_r100_rep1,,,
1774314329404,telemetry,live,3328,1774314329290537000,113.463134765625,4,1,disconnect_r100_rep1,,,
1774314329406,telemetry,live,3332,1774314329300414700,105.585205078125,4,1,disconnect_r100_rep1,,,
1774314329408,telemetry,live,3336,1774314329310516700,97.483154296875,4,1,disconnect_r100_rep1,,,
1774314329411,telemetry,live,3340,1774314329320314600,90.685302734375,4,1,disconnect_r100_rep1,,,
1774314329413,telemetry,live,3344,1774314329330422800,82.5771484375,4,1,disconnect_r100_rep1,,,
1774314329430,telemetry,live,3348,1774314329340502500,89.49755859375,4,1,disconnect_r100_rep1,,,
1774314329433,telemetry,live,3352,1774314329350463200,82.536865234375,4,1,disconnect_r100_rep1,,,
1774314329436,telemetry,live,3356,1774314329360478000,75.52197265625,4,1,disconnect_r100_rep1,,,
1774314329456,telemetry,live,3360,1774314329370669600,85.330322265625,4,1,disconnect_r100_rep1,,,
1774314329458,telemetry,live,3364,1774314329380323800,77.67626953125,4,1,disconnect_r100_rep1,,,
1774314329490,telemetry,live,3368,1774314329390660000,99.33984375,4,1,disconnect_r100_rep1,,,
1774314329492,telemetry,live,3372,1774314329400348200,91.65185546875,4,1,disconnect_r100_rep1,,,
1774314329495,telemetry,live,3376,1774314329410544000,84.455810546875,4,1,disconnect_r100_rep1,,,
1774314329506,telemetry,live,3380,1774314329420470800,85.529296875,4,1,disconnect_r100_rep1,,,
1774314329515,telemetry,live,3384,1774314329430472400,84.527587890625,4,1,disconnect_r100_rep1,,,
1774314329517,telemetry,live,3388,1774314329440415200,76.584716796875,4,1,disconnect_r100_rep1,,,
1774314329524,telemetry,live,3392,1774314329450461700,73.538330078125,4,1,disconnect_r100_rep1,,,
1774314329530,telemetry,live,3396,1774314329460450800,69.549072265625,4,1,disconnect_r100_rep1,,,
1774314329540,telemetry,live,3400,1774314329470553900,69.446044921875,4,1,disconnect_r100_rep1,,,
1774314329554,telemetry,live,3404,1774314329481290000,72.7099609375,4,1,disconnect_r100_rep1,,,
1774314329561,telemetry,live,3408,1774314329490459400,69.54052734375,4,1,disconnect_r100_rep1,,,
1774314329569,telemetry,live,3412,1774314329500380400,68.61962890625,4,1,disconnect_r100_rep1,,,
1774314329579,telemetry,live,3416,1774314329510453200,68.546630859375,4,1,disconnect_r100_rep1,,,
1774314329593,telemetry,live,3420,1774314329520993000,72.007080078125,4,1,disconnect_r100_rep1,,,
1774314329599,telemetry,live,3424,1774314329530415600,68.58447265625,4,1,disconnect_r100_rep1,,,
1774314329608,telemetry,live,3428,1774314329540528000,67.471923828125,4,1,disconnect_r100_rep1,,,
1774314329621,telemetry,live,3431,1774314329550616000,70.384033203125,3,1,disconnect_r100_rep1,,,
1774314329629,telemetry,live,3436,1774314329560842800,68.1572265625,5,1,disconnect_r100_rep1,,,
1774314329638,telemetry,live,3440,1774314329570556700,67.443359375,4,1,disconnect_r100_rep1,,,
1774314329650,telemetry,live,3444,1774314329580683300,69.316650390625,4,1,disconnect_r100_rep1,,,
1774314329658,telemetry,live,3448,1774314329590460700,67.539306640625,4,1,disconnect_r100_rep1,,,
1774314329667,telemetry,live,3452,1774314329600540200,66.4599609375,4,1,disconnect_r100_rep1,,,
1774314329677,telemetry,live,3456,1774314329610599700,66.400390625,4,1,disconnect_r100_rep1,,,
1774314329687,telemetry,live,3460,1774314329620642800,66.357177734375,4,1,disconnect_r100_rep1,,,
1774314329698,telemetry,live,3464,1774314329630539000,67.4609375,4,1,disconnect_r100_rep1,,,
1774314329706,telemetry,live,3468,1774314329640352500,65.6474609375,4,1,disconnect_r100_rep1,,,
1774314329721,telemetry,live,3472,1774314329650505700,70.494384765625,4,1,disconnect_r100_rep1,,,
1774314329728,telemetry,live,3476,1774314329660567600,67.432373046875,4,1,disconnect_r100_rep1,,,
1774314329736,telemetry,live,3480,1774314329670605300,65.394775390625,4,1,disconnect_r100_rep1,,,
1774314329745,telemetry,live,3484,1774314329680497000,64.503173828125,4,1,disconnect_r100_rep1,,,
1774314329755,telemetry,live,3488,1774314329690421500,64.57861328125,4,1,disconnect_r100_rep1,,,
1774314329766,telemetry,live,3492,1774314329700864300,65.1357421875,4,1,disconnect_r100_rep1,,,
1774314329775,telemetry,live,3496,1774314329710439700,64.560302734375,4,1,disconnect_r100_rep1,,,
1774314329785,telemetry,live,3500,1774314329720593000,64.406982421875,4,1,disconnect_r100_rep1,,,
1774314329800,telemetry,live,3504,1774314329730408700,69.59130859375,4,1,disconnect_r100_rep1,,,
1774314329808,telemetry,live,3508,1774314329740661500,67.33837890625,4,1,disconnect_r100_rep1,,,
1774314329814,telemetry,live,3512,1774314329750476300,63.523681640625,4,1,disconnect_r100_rep1,,,
1774314329824,telemetry,live,3516,1774314329760562700,63.437255859375,4,1,disconnect_r100_rep1,,,
1774314329834,telemetry,live,3520,1774314329770505700,63.494384765625,4,1,disconnect_r100_rep1,,,
1774314329843,telemetry,live,3524,1774314329780412200,62.587890625,4,1,disconnect_r100_rep1,,,
1774314329854,telemetry,live,3528,1774314329790847200,63.15283203125,4,1,disconnect_r100_rep1,,,
1774314329864,telemetry,live,3532,1774314329800702200,63.2978515625,4,1,disconnect_r100_rep1,,,
1774314329873,telemetry,live,3536,1774314329810503400,62.49658203125,4,1,disconnect_r100_rep1,,,
1774314329883,telemetry,live,3540,1774314329820537600,62.46240234375,4,1,disconnect_r100_rep1,,,
1774314329893,telemetry,live,3544,1774314329830279700,62.72021484375,4,1,disconnect_r100_rep1,,,
1774314329903,telemetry,live,3548,1774314329840514000,62.48583984375,4,1,disconnect_r100_rep1,,,
1774314329913,telemetry,live,3552,1774314329850505000,62.4951171875,4,1,disconnect_r100_rep1,,,
1774314329923,telemetry,live,3556,1774314329860674300,62.32568359375,4,1,disconnect_r100_rep1,,,
1774314329932,telemetry,live,3560,1774314329870861800,61.13818359375,4,1,disconnect_r100_rep1,,,
1774314329942,telemetry,live,3564,1774314329880510200,61.48974609375,4,1,disconnect_r100_rep1,,,
1774314329952,telemetry,live,3568,1774314329890573000,61.427001953125,4,1,disconnect_r100_rep1,,,
1774314329961,telemetry,live,3572,1774314329900712200,60.287841796875,4,1,disconnect_r100_rep1,,,
1774314329972,telemetry,live,3576,1774314329910464300,61.53564453125,4,1,disconnect_r100_rep1,,,
1774314329981,telemetry,live,3580,1774314329920571600,60.428466796875,4,1,disconnect_r100_rep1,,,
1774314329991,telemetry,live,3584,1774314329930458000,60.5419921875,4,1,disconnect_r100_rep1,,,
1774314330001,telemetry,live,3588,1774314329940412400,60.587646484375,4,1,disconnect_r100_rep1,,,
1774314330010,telemetry,live,3592,1774314329950587600,59.412353515625,4,1,disconnect_r100_rep1,,,
1774314330020,telemetry,live,3596,1774314329960479200,59.520751953125,4,1,disconnect_r100_rep1,,,
1774314330030,telemetry,live,3600,1774314329970552300,59.44775390625,4,1,disconnect_r100_rep1,,,
1774314330040,telemetry,live,3604,1774314329980430800,59.569091796875,4,1,disconnect_r100_rep1,,,
1774314330049,telemetry,live,3608,1774314329990370000,58.6298828125,4,1,disconnect_r100_rep1,,,
1774314330066,telemetry,live,3612,1774314330000521200,65.478759765625,4,1,disconnect_r100_rep1,,,
1774314330077,telemetry,live,3616,1774314330010617300,66.382568359375,4,1,disconnect_r100_rep1,,,
1774314330079,telemetry,live,3620,1774314330020430300,58.569580078125,4,1,disconnect_r100_rep1,,,
1774314330089,telemetry,live,3624,1774314330030438100,58.561767578125,4,1,disconnect_r100_rep1,,,
1774314330099,telemetry,live,3628,1774314330040553200,58.44677734375,4,1,disconnect_r100_rep1,,,
1774314330108,telemetry,live,3632,1774314330050524000,57.47607421875,4,1,disconnect_r100_rep1,,,
1774314330118,telemetry,live,3636,1774314330060473900,57.526123046875,4,1,disconnect_r100_rep1,,,
1774314330134,telemetry,live,3640,1774314330070440400,63.5595703125,4,1,disconnect_r100_rep1,,,
1774314330143,telemetry,live,3644,1774314330080547000,62.452880859375,4,1,disconnect_r100_rep1,,,
1774314330150,telemetry,live,3648,1774314330090589200,59.410888671875,4,1,disconnect_r100_rep1,,,
1774314330159,telemetry,live,3652,1774314330100526800,58.47314453125,4,1,disconnect_r100_rep1,,,
1774314330168,telemetry,live,3656,1774314330110568200,57.431884765625,4,1,disconnect_r100_rep1,,,
1774314330177,telemetry,live,3660,1774314330120518700,56.4814453125,4,1,disconnect_r100_rep1,,,
1774314330187,telemetry,live,3664,1774314330130562300,56.437744140625,4,1,disconnect_r100_rep1,,,
1774314330196,telemetry,live,3668,1774314330140479000,55.52099609375,4,1,disconnect_r100_rep1,,,
1774314330207,telemetry,live,3672,1774314330150526500,56.4736328125,4,1,disconnect_r100_rep1,,,
1774314330217,telemetry,live,3676,1774314330160372200,56.627685546875,4,1,disconnect_r100_rep1,,,
1774314330226,telemetry,live,3680,1774314330170443800,55.55615234375,4,1,disconnect_r100_rep1,,,
1774314330236,telemetry,live,3684,1774314330180443600,55.556396484375,4,1,disconnect_r100_rep1,,,
1774314330246,telemetry,live,3688,1774314330190631400,55.36865234375,4,1,disconnect_r100_rep1,,,
1774314330255,telemetry,live,3692,1774314330200491300,54.5087890625,4,1,disconnect_r100_rep1,,,
1774314330266,telemetry,live,3696,1774314330210664200,55.335693359375,4,1,disconnect_r100_rep1,,,
1774314330275,telemetry,live,3700,1774314330220565000,54.43505859375,4,1,disconnect_r100_rep1,,,
1774314330285,telemetry,live,3704,1774314330230664000,54.336181640625,4,1,disconnect_r100_rep1,,,
1774314330295,telemetry,live,3708,1774314330240327000,54.673095703125,4,1,disconnect_r100_rep1,,,
1774314330305,telemetry,live,3712,1774314330250475800,54.524169921875,4,1,disconnect_r100_rep1,,,
1774314330314,telemetry,live,3716,1774314330260426200,53.57373046875,4,1,disconnect_r100_rep1,,,
1774314330325,telemetry,live,3720,1774314330270485000,54.514892578125,4,1,disconnect_r100_rep1,,,
1774314330335,telemetry,live,3724,1774314330280356600,54.643310546875,4,1,disconnect_r100_rep1,,,
1774314330344,telemetry,live,3728,1774314330290410500,53.589599609375,4,1,disconnect_r100_rep1,,,
1774314330354,telemetry,live,3732,1774314330300682200,53.31787109375,4,1,disconnect_r100_rep1,,,
1774314330364,telemetry,live,3736,1774314330310605800,53.394287109375,4,1,disconnect_r100_rep1,,,
1774314330373,telemetry,live,3740,1774314330320534500,52.465576171875,4,1,disconnect_r100_rep1,,,
1774314330383,telemetry,live,3744,1774314330330612200,52.3876953125,4,1,disconnect_r100_rep1,,,
1774314330393,telemetry,live,3748,1774314330340574000,52.426025390625,4,1,disconnect_r100_rep1,,,
1774314330403,telemetry,live,3752,1774314330350574600,52.42529296875,4,1,disconnect_r100_rep1,,,
1774314330413,telemetry,live,3756,1774314330360647700,52.352294921875,4,1,disconnect_r100_rep1,,,
1774314330422,telemetry,live,3760,1774314330370495000,51.505126953125,4,1,disconnect_r100_rep1,,,
1774314330433,telemetry,live,3764,1774314330380445400,52.554443359375,4,1,disconnect_r100_rep1,,,
1774314330442,telemetry,live,3768,1774314330390472000,51.528076171875,4,1,disconnect_r100_rep1,,,
1774314330458,telemetry,live,3772,1774314330400457500,57.54248046875,4,1,disconnect_r100_rep1,,,
1774314330470,telemetry,live,3776,1774314330410664200,59.335693359375,4,1,disconnect_r100_rep1,,,
1774314330478,telemetry,live,3780,1774314330420763000,57.237060546875,4,1,disconnect_r100_rep1,,,
1774314330485,telemetry,live,3784,1774314330430722600,54.27734375,4,1,disconnect_r100_rep1,,,
1774314330492,telemetry,live,3788,1774314330440614000,51.38623046875,4,1,disconnect_r100_rep1,,,
1774314330504,telemetry,live,3792,1774314330450541000,53.458984375,4,1,disconnect_r100_rep1,,,
