wall_ms,event,source,seq,t_ns,staleness_ms,gap_from_prev,ws_state,run_tag,last,count,note
1774319151688,run_start,,,,,,-1,run_2026-03-24T02-25-51-688Z,,,ws://localhost:8080/
1774319151688,ws_connect_attempt,,,,,,0,run_2026-03-24T02-25-51-688Z,,,ws://localhost:8080/
1774319152005,ws_open,,,,,,1,run_2026-03-24T02-25-51-688Z,,,
1774319152016,telemetry,live,1208,1774319151774797000,241.202880859375,0,1,baseline_r50_rep3,,,
1774319152036,telemetry,live,1212,1774319151794799400,241.20068359375,4,1,baseline_r50_rep3,,,
1774319152057,telemetry,live,1216,1774319151815475700,241.524169921875,4,1,baseline_r50_rep3,,,
1774319152075,telemetry,live,1222,1774319151835080000,239.920166015625,6,1,baseline_r50_rep3,,,
1774319152095,telemetry,live,1227,1774319151855129000,239.870849609375,5,1,baseline_r50_rep3,,,
1774319152115,telemetry,live,1230,1774319151875194600,239.805419921875,3,1,baseline_r50_rep3,,,
1774319152135,telemetry,live,1234,1774319151895159800,239.840087890625,4,1,baseline_r50_rep3,,,
1774319152154,telemetry,live,1239,1774319151915093500,238.906494140625,5,1,baseline_r50_rep3,,,
1774319152174,telemetry,live,1243,1774319151935193300,238.806640625,4,1,baseline_r50_rep3,,,
1774319152193,telemetry,live,1247,1774319151955312600,237.687255859375,4,1,baseline_r50_rep3,,,
1774319152213,telemetry,live,1249,1774319151975216600,237.783447265625,2,1,baseline_r50_rep3,,,
1774319152232,telemetry,live,1254,1774319151994879200,237.120849609375,5,1,baseline_r50_rep3,,,
1774319152252,telemetry,live,1259,1774319152015137000,236.863037109375,5,1,baseline_r50_rep3,,,
1774319152272,telemetry,live,1262,1774319152035196700,236.80322265625,3,1,baseline_r50_rep3,,,
1774319152293,telemetry,live,1266,1774319152055070200,237.9296875,4,1,baseline_r50_rep3,,,
1774319152311,telemetry,live,1270,1774319152075139800,235.860107421875,4,1,baseline_r50_rep3,,,
1774319152331,telemetry,live,1275,1774319152095361800,235.63818359375,5,1,baseline_r50_rep3,,,
1774319152350,telemetry,live,1278,1774319152115195600,234.804443359375,3,1,baseline_r50_rep3,,,
