wall_ms,event,source,seq,t_ns,staleness_ms,gap_from_prev,ws_state,run_tag,last,count,note
1774319976809,run_start,,,,,,-1,run_2026-03-24T02-39-36-809Z,,,ws://localhost:8080/
1774319976810,ws_connect_attempt,,,,,,0,run_2026-03-24T02-39-36-809Z,,,ws://localhost:8080/
1774319977129,ws_open,,,,,,1,run_2026-03-24T02-39-36-809Z,,,
1774319977134,telemetry,live,2552,1774319976957255700,176.744384765625,0,1,disconnect_r100_rep3,,,
1774319977144,telemetry,live,2556,1774319976967076900,176.923095703125,4,1,disconnect_r100_rep3,,,
1774319977154,telemetry,live,2560,1774319976977083000,176.917236328125,4,1,disconnect_r100_rep3,,,
1774319977163,telemetry,live,2564,1774319976986902000,176.097900390625,4,1,disconnect_r100_rep3,,,
1774319977174,telemetry,live,2568,1774319976997135400,176.86474609375,4,1,disconnect_r100_rep3,,,
1774319977191,telemetry,live,2572,1774319977007062500,183.9375,4,1,disconnect_r100_rep3,,,
1774319977193,telemetry,live,2576,1774319977017260300,175.73974609375,4,1,disconnect_r100_rep3,,,
1774319977206,telemetry,live,2580,1774319977027274200,178.725830078125,4,1,disconnect_r100_rep3,,,
1774319977224,telemetry,live,2584,1774319977037060900,186.939208984375,4,1,disconnect_r100_rep3,,,
1774319977225,telemetry,live,2588,1774319977047020300,177.979736328125,4,1,disconnect_r100_rep3,,,
1774319977240,telemetry,live,2592,1774319977057256400,182.74365234375,4,1,disconnect_r100_rep3,,,
1774319977242,telemetry,live,2596,1774319977066983400,175.0166015625,4,1,disconnect_r100_rep3,,,
1774319977257,telemetry,live,2600,1774319977077192400,179.8076171875,4,1,disconnect_r100_rep3,,,
1774319977275,telemetry,live,2604,1774319977087007000,187.992919921875,4,1,disconnect_r100_rep3,,,
1774319977276,telemetry,live,2608,1774319977097386200,178.61376953125,4,1,disconnect_r100_rep3,,,
1774319977296,telemetry,live,2612,1774319977107178200,188.82177734375,4,1,disconnect_r100_rep3,,,
1774319977297,telemetry,live,2616,1774319977116995800,180.004150390625,4,1,disconnect_r100_rep3,,,
1774319977315,telemetry,live,2620,1774319977127154200,187.845703125,4,1,disconnect_r100_rep3,,,
1774319977316,telemetry,live,2624,1774319977137213400,178.78662109375,4,1,disconnect_r100_rep3,,,
1774319977335,telemetry,live,2628,1774319977147029200,187.970703125,4,1,disconnect_r100_rep3,,,
1774319977337,telemetry,live,2632,1774319977157186800,179.813232421875,4,1,disconnect_r100_rep3,,,
1774319977356,telemetry,live,2636,1774319977167264000,188.736083984375,4,1,disconnect_r100_rep3,,,
1774319977357,telemetry,live,2640,1774319977177230600,179.769287109375,4,1,disconnect_r100_rep3,,,
1774319977376,telemetry,live,2644,1774319977187141000,188.85888671875,4,1,disconnect_r100_rep3,,,
1774319977377,telemetry,live,2648,1774319977197085200,179.914794921875,4,1,disconnect_r100_rep3,,,
1774319977401,telemetry,live,2652,1774319977207119600,193.88037109375,4,1,disconnect_r100_rep3,,,
1774319977424,telemetry,live,2656,1774319977217148000,206.85205078125,4,1,disconnect_r100_rep3,,,
