wall_ms,event,source,seq,t_ns,staleness_ms,gap_from_prev,ws_state,run_tag,last,count,note
1774319653274,run_start,,,,,,-1,run_2026-03-24T02-34-13-273Z,,,ws://localhost:8080/
1774319653274,ws_connect_attempt,,,,,,0,run_2026-03-24T02-34-13-273Z,,,ws://localhost:8080/
1774319653593,ws_open,,,,,,1,run_2026-03-24T02-34-13-273Z,,,
1774319653600,telemetry,live,1672,1774319653284149800,315.850341796875,0,1,baseline_r100_rep3,,,
1774319653610,telemetry,live,1676,1774319653294206500,315.79345703125,4,1,baseline_r100_rep3,,,
1774319653621,telemetry,live,1680,1774319653304332000,316.66796875,4,1,baseline_r100_rep3,,,
1774319653630,telemetry,live,1684,1774319653314207200,315.792724609375,4,1,baseline_r100_rep3,,,
1774319653650,telemetry,live,1687,1774319653324302600,325.697509765625,3,1,baseline_r100_rep3,,,
1774319653651,telemetry,live,1691,1774319653334216700,316.783203125,4,1,baseline_r100_rep3,,,
1774319653667,telemetry,live,1696,1774319653344419800,322.580078125,5,1,baseline_r100_rep3,,,
1774319653669,telemetry,live,1699,1774319653354463000,314.537109375,3,1,baseline_r100_rep3,,,
1774319653683,telemetry,live,1704,1774319653364502800,318.497314453125,5,1,baseline_r100_rep3,,,
1774319653699,telemetry,live,1708,1774319653374473000,324.527099609375,4,1,baseline_r100_rep3,,,
1774319653700,telemetry,live,1712,1774319653384206000,315.7939453125,4,1,baseline_r100_rep3,,,
1774319653714,telemetry,live,1715,1774319653394358300,319.641845703125,3,1,baseline_r100_rep3,,,
1774319653734,telemetry,live,1720,1774319653404308000,329.692138671875,5,1,baseline_r100_rep3,,,
1774319653736,telemetry,live,1724,1774319653414478600,321.521484375,4,1,baseline_r100_rep3,,,
1774319653737,telemetry,live,1728,1774319653424298800,312.701171875,4,1,baseline_r100_rep3,,,
1774319653751,telemetry,live,1732,1774319653434456800,316.543212890625,4,1,baseline_r100_rep3,,,
1774319653770,telemetry,live,1736,1774319653444502300,324.497802734375,4,1,baseline_r100_rep3,,,
1774319653771,telemetry,live,1740,1774319653454246700,316.75341796875,4,1,baseline_r100_rep3,,,
1774319653792,telemetry,live,1744,1774319653464289800,327.710205078125,4,1,baseline_r100_rep3,,,
1774319653794,telemetry,live,1747,1774319653474220500,319.779541015625,3,1,baseline_r100_rep3,,,
1774319653814,telemetry,live,1752,1774319653484257500,329.742431640625,5,1,baseline_r100_rep3,,,
1774319653815,telemetry,live,1755,1774319653494305500,320.694580078125,3,1,baseline_r100_rep3,,,
1774319653818,telemetry,live,1759,1774319653504231400,313.7685546875,4,1,baseline_r100_rep3,,,
1774319653836,telemetry,live,1763,1774319653514402800,321.59716796875,4,1,baseline_r100_rep3,,,
1774319653838,telemetry,live,1768,1774319653524331300,313.668701171875,5,1,baseline_r100_rep3,,,
1774319653876,telemetry,live,1772,1774319653534250200,341.749755859375,4,1,baseline_r100_rep3,,,
1774319653899,telemetry,live,1775,1774319653544316700,354.683349609375,3,1,baseline_r100_rep3,,,
1774319653901,telemetry,live,1779,1774319653554338800,346.6611328125,4,1,baseline_r100_rep3,,,
1774319653902,telemetry,live,1783,1774319653564327200,337.6728515625,4,1,baseline_r100_rep3,,,
1774319653922,telemetry,live,1788,1774319653574271700,347.728271484375,5,1,baseline_r100_rep3,,,
1774319653925,telemetry,live,1792,1774319653584350700,340.649169921875,4,1,baseline_r100_rep3,,,
1774319653926,telemetry,live,1795,1774319653594303200,331.69677734375,3,1,baseline_r100_rep3,,,
1774319653929,telemetry,live,1800,1774319653604392400,324.607666015625,5,1,baseline_r100_rep3,,,
1774319653932,telemetry,live,1804,1774319653614254600,317.745361328125,4,1,baseline_r100_rep3,,,
1774319653939,telemetry,live,1807,1774319653624318200,314.681884765625,3,1,baseline_r100_rep3,,,
1774319653950,telemetry,live,1812,1774319653634376200,315.623779296875,5,1,baseline_r100_rep3,,,
1774319653953,telemetry,live,1815,1774319653644283600,308.71630859375,3,1,baseline_r100_rep3,,,
1774319653976,telemetry,live,1820,1774319653654355500,321.64453125,5,1,baseline_r100_rep3,,,
1774319654003,telemetry,live,1824,1774319653664443600,337.556396484375,4,1,baseline_r100_rep3,,,
1774319654004,telemetry,live,1827,1774319653674461400,329.53857421875,3,1,baseline_r100_rep3,,,
1774319654006,telemetry,live,1832,1774319653684323600,321.676513671875,5,1,baseline_r100_rep3,,,
1774319654010,telemetry,live,1836,1774319653694810000,315.18994140625,4,1,baseline_r100_rep3,,,
1774319654028,telemetry,live,1839,1774319653704230400,323.76953125,3,1,baseline_r100_rep3,,,
1774319654030,telemetry,live,1843,1774319653714235400,315.7646484375,4,1,baseline_r100_rep3,,,
1774319654055,telemetry,live,1848,1774319653724379600,330.620361328125,5,1,baseline_r100_rep3,,,
1774319654057,telemetry,live,1851,1774319653734263000,322.737060546875,3,1,baseline_r100_rep3,,,
1774319654059,telemetry,live,1855,1774319653744387800,314.612060546875,4,1,baseline_r100_rep3,,,
1774319654085,telemetry,live,1859,1774319653754263800,330.736083984375,4,1,baseline_r100_rep3,,,
1774319654087,telemetry,live,1863,1774319653764397000,322.60302734375,4,1,baseline_r100_rep3,,,
1774319654089,telemetry,live,1867,1774319653774358500,314.641357421875,4,1,baseline_r100_rep3,,,
1774319654095,telemetry,live,1871,1774319653784557000,310.44287109375,4,1,baseline_r100_rep3,,,
1774319654100,telemetry,live,1875,1774319653794396200,305.603759765625,4,1,baseline_r100_rep3,,,
1774319654117,telemetry,live,1879,1774319653804375300,312.624755859375,4,1,baseline_r100_rep3,,,
1774319654126,telemetry,live,1883,1774319653814206200,311.793701171875,4,1,baseline_r100_rep3,,,
1774319654139,telemetry,live,1888,1774319653824414200,314.585693359375,5,1,baseline_r100_rep3,,,
1774319654141,telemetry,live,1892,1774319653834425300,306.57470703125,4,1,baseline_r100_rep3,,,
1774319654152,telemetry,live,1895,1774319653844286700,307.71337890625,3,1,baseline_r100_rep3,,,
