wall_ms,event,source,seq,t_ns,staleness_ms,gap_from_prev,ws_state,run_tag,last,count,note
1774313640579,run_start,,,,,,-1,run_2026-03-24T00-54-00-579Z,,,ws://localhost:8080/
1774313640580,ws_connect_attempt,,,,,,0,run_2026-03-24T00-54-00-579Z,,,ws://localhost:8080/
1774313640889,ws_open,,,,,,1,run_2026-03-24T00-54-00-579Z,,,
1774313640894,telemetry,live,1396,1774313640942759200,-48.75927734375,0,1,disconnect_r50_rep1,,,
1774313640913,telemetry,live,1400,1774313640962886400,-49.886474609375,4,1,disconnect_r50_rep1,,,
1774313640933,telemetry,live,1404,1774313640982895600,-49.8955078125,4,1,disconnect_r50_rep1,,,
1774313640953,telemetry,live,1410,1774313641003077600,-50.07763671875,6,1,disconnect_r50_rep1,,,
1774313640972,telemetry,live,1414,1774313641023187500,-51.1875,4,1,disconnect_r50_rep1,,,
1774313640992,telemetry,live,1418,1774313641043280600,-51.28076171875,4,1,disconnect_r50_rep1,,,
1774313641011,telemetry,live,1423,1774313641063211500,-52.21142578125,5,1,disconnect_r50_rep1,,,
1774313641031,telemetry,live,1427,1774313641083193300,-52.193359375,4,1,disconnect_r50_rep1,,,
1774313641051,telemetry,live,1430,1774313641103177000,-52.177001953125,3,1,disconnect_r50_rep1,,,
1774313641070,telemetry,live,1432,1774313641122854100,-52.854248046875,2,1,disconnect_r50_rep1,,,
1774313641090,telemetry,live,1436,1774313641143018500,-53.0185546875,4,1,disconnect_r50_rep1,,,
1774313641109,telemetry,live,1442,1774313641163126300,-54.126220703125,6,1,disconnect_r50_rep1,,,
1774313641129,telemetry,live,1446,1774313641183165000,-54.1650390625,4,1,disconnect_r50_rep1,,,
1774313641148,telemetry,live,1450,1774313641203065000,-55.065185546875,4,1,disconnect_r50_rep1,,,
1774313641168,telemetry,live,1454,1774313641223024400,-55.0244140625,4,1,disconnect_r50_rep1,,,
1774313641188,telemetry,live,1458,1774313641243147800,-55.147705078125,4,1,disconnect_r50_rep1,,,
1774313641207,telemetry,live,1462,1774313641263083300,-56.083251953125,4,1,disconnect_r50_rep1,,,
1774313641227,telemetry,live,1466,1774313641283210500,-56.21044921875,4,1,disconnect_r50_rep1,,,
1774313641246,telemetry,live,1470,1774313641303137500,-57.137451171875,4,1,disconnect_r50_rep1,,,
1774313641266,telemetry,live,1474,1774313641323026700,-57.026611328125,4,1,disconnect_r50_rep1,,,
1774313641285,telemetry,live,1478,1774313641343103700,-58.103759765625,4,1,disconnect_r50_rep1,,,
1774313641305,telemetry,live,1482,1774313641363333400,-58.33349609375,4,1,disconnect_r50_rep1,,,
1774313641325,telemetry,live,1486,1774313641383022000,-58.02197265625,4,1,disconnect_r50_rep1,,,
1774313641344,telemetry,live,1491,1774313641403032800,-59.03271484375,5,1,disconnect_r50_rep1,,,
1774313641364,telemetry,live,1494,1774313641423145500,-59.1455078125,3,1,disconnect_r50_rep1,,,
1774313641383,telemetry,live,1499,1774313641443179500,-60.179443359375,5,1,disconnect_r50_rep1,,,
1774313641403,telemetry,live,1502,1774313641462996500,-59.99658203125,3,1,disconnect_r50_rep1,,,
1774313641427,telemetry,live,1507,1774313641483096600,-56.0966796875,5,1,disconnect_r50_rep1,,,
1774313641444,telemetry,live,1511,1774313641503120000,-59.119873046875,4,1,disconnect_r50_rep1,,,
1774313641470,telemetry,live,1515,1774313641523054300,-54.054443359375,4,1,disconnect_r50_rep1,,,
1774313641494,telemetry,live,1518,1774313641543143200,-49.14306640625,3,1,disconnect_r50_rep1,,,
1774313641517,telemetry,live,1523,1774313641563188000,-46.18798828125,5,1,disconnect_r50_rep1,,,
1774313641544,telemetry,live,1526,1774313641583126000,-39.1259765625,3,1,disconnect_r50_rep1,,,
