wall_ms,event,source,seq,t_ns,staleness_ms,gap_from_prev,ws_state,run_tag,last,count,note
1774318660912,telemetry,live,1151,1774318643097038600,17814.96142578125,3,1,delay_r100_rep2,,,
1774318661010,telemetry,live,1155,1774318643106759700,17903.240234375,4,1,delay_r100_rep2,,,
1774318661109,telemetry,live,1160,1774318643116890600,17992.109375,5,1,delay_r100_rep2,,,
1774318661207,telemetry,live,1164,1774318643127021800,18079.978271484375,4,1,delay_r100_rep2,,,
1774318661305,telemetry,live,1167,1774318643136865300,18168.134765625,3,1,delay_r100_rep2,,,
1774318661403,telemetry,live,1170,1774318643146918100,18256.081787109375,3,1,delay_r100_rep2,,,
1774318661502,telemetry,live,1176,1774318643156808000,18345.192138671875,6,1,delay_r100_rep2,,,
1774318661600,telemetry,live,1180,1774318643167403800,18432.59619140625,4,1,delay_r100_rep2,,,
1774318661699,telemetry,live,1183,1774318643176825000,18522.1748046875,3,1,delay_r100_rep2,,,
1774318661797,telemetry,live,1188,1774318643186986800,18610.01318359375,5,1,delay_r100_rep2,,,
1774318661896,telemetry,live,1189,1774318643196903200,18699.096923828125,1,1,delay_r100_rep2,,,
1774318661994,telemetry,live,1196,1774318643206698200,18787.3017578125,7,1,delay_r100_rep2,,,
1774318662093,telemetry,live,1200,1774318643216748000,18876.251953125,4,1,delay_r100_rep2,,,
1774318662191,telemetry,live,1204,1774318643226775600,18964.224365234375,4,1,delay_r100_rep2,,,
1774318662289,telemetry,live,1208,1774318643236960800,19052.039306640625,4,1,delay_r100_rep2,,,
1774318662388,telemetry,live,1212,1774318643247048400,19140.95166015625,4,1,delay_r100_rep2,,,
1774318662487,telemetry,live,1216,1774318643256968400,19230.031494140625,4,1,delay_r100_rep2,,,
1774318662586,telemetry,live,1219,1774318643266925600,19319.074462890625,3,1,delay_r100_rep2,,,
1774318662684,telemetry,live,1224,1774318643276929000,19407.071044921875,5,1,delay_r100_rep2,,,
1774318662783,telemetry,live,1228,1774318643286851300,19496.148681640625,4,1,delay_r100_rep2,,,
1774318662881,telemetry,live,1232,1774318643296821000,19584.178955078125,4,1,delay_r100_rep2,,,
1774318662979,telemetry,live,1236,1774318643306989600,19672.010498046875,4,1,delay_r100_rep2,,,
1774318663078,telemetry,live,1240,1774318643316706800,19761.293212890625,4,1,delay_r100_rep2,,,
1774318663176,telemetry,live,1244,1774318643326852900,19849.147216796875,4,1,delay_r100_rep2,,,
1774318663274,telemetry,live,1248,1774318643336812800,19937.187255859375,4,1,delay_r100_rep2,,,
1774318663372,telemetry,live,1251,1774318643346845400,20025.154541015625,3,1,delay_r100_rep2,,,
1774318663471,telemetry,live,1256,1774318643356923600,20114.076416015625,5,1,delay_r100_rep2,,,
1774318663570,telemetry,live,1260,1774318643367027700,20202.97216796875,4,1,delay_r100_rep2,,,
1774318663668,telemetry,live,1264,1774318643376807400,20291.192626953125,4,1,delay_r100_rep2,,,
1774318663770,telemetry,live,1268,1774318643387092000,20382.907958984375,4,1,delay_r100_rep2,,,
1774318663865,telemetry,live,1272,1774318643396796000,20468.2041015625,4,1,delay_r100_rep2,,,
1774318663963,telemetry,live,1276,1774318643406980000,20556.02001953125,4,1,delay_r100_rep2,,,
1774318664061,telemetry,live,1280,1774318643416947500,20644.052490234375,4,1,delay_r100_rep2,,,
1774318664160,telemetry,live,1284,1774318643426783200,20733.216796875,4,1,delay_r100_rep2,,,
1774318664258,telemetry,live,1288,1774318643436731000,20821.26904296875,4,1,delay_r100_rep2,,,
1774318664357,telemetry,live,1292,1774318643447493400,20909.506591796875,4,1,delay_r100_rep2,,,
1774318664455,telemetry,live,1295,1774318643457078000,20997.921875,3,1,delay_r100_rep2,,,
1774318664554,telemetry,live,1300,1774318643466774800,21087.22509765625,5,1,delay_r100_rep2,,,
1774318664652,telemetry,live,1304,1774318643476830500,21175.16943359375,4,1,delay_r100_rep2,,,
1774318664750,telemetry,live,1308,1774318643486834400,21263.16552734375,4,1,delay_r100_rep2,,,
1774318664849,telemetry,live,1312,1774318643496908300,21352.091796875,4,1,delay_r100_rep2,,,
1774318664947,telemetry,live,1316,1774318643506838800,21440.1611328125,4,1,delay_r100_rep2,,,
1774318665046,telemetry,live,1320,1774318643517439000,21528.56103515625,4,1,delay_r100_rep2,,,
1774318665144,telemetry,live,1324,1774318643526739500,21617.260498046875,4,1,delay_r100_rep2,,,
1774318665242,telemetry,live,1325,1774318643537252400,21704.74755859375,1,1,delay_r100_rep2,,,
1774318665341,telemetry,live,1332,1774318643546741800,21794.25830078125,7,1,delay_r100_rep2,,,
1774318665439,telemetry,live,1336,1774318643556792300,21882.207763671875,4,1,delay_r100_rep2,,,
1774318665537,telemetry,live,1340,1774318643566894300,21970.105712890625,4,1,delay_r100_rep2,,,
1774318665641,telemetry,live,1343,1774318643576863200,22064.13671875,3,1,delay_r100_rep2,,,
1774318665739,telemetry,live,1347,1774318643586763800,22152.236328125,4,1,delay_r100_rep2,,,
1774318665837,telemetry,live,1352,1774318643596923000,22240.0771484375,5,1,delay_r100_rep2,,,
1774318665936,telemetry,live,1356,1774318643606845000,22329.155029296875,4,1,delay_r100_rep2,,,
1774318666035,telemetry,live,1360,1774318643616894500,22418.10546875,4,1,delay_r100_rep2,,,
1774318666133,telemetry,live,1364,1774318643626711800,22506.2880859375,4,1,delay_r100_rep2,,,
1774318666231,telemetry,live,1367,1774318643636739600,22594.260498046875,3,1,delay_r100_rep2,,,
1774318666330,telemetry,live,1372,1774318643646998800,22683.001220703125,5,1,delay_r100_rep2,,,
1774318666428,telemetry,live,1375,1774318643656811000,22771.18896484375,3,1,delay_r100_rep2,,,
1774318666527,telemetry,live,1378,1774318643666943700,22860.05615234375,3,1,delay_r100_rep2,,,
1774318666625,telemetry,live,1384,1774318643677473000,22947.52685546875,6,1,delay_r100_rep2,,,
1774318666724,telemetry,live,1388,1774318643686946000,23037.053955078125,4,1,delay_r100_rep2,,,
1774318666822,telemetry,live,1392,1774318643696856600,23125.143310546875,4,1,delay_r100_rep2,,,
1774318666921,telemetry,live,1396,1774318643706973700,23213.0263671875,4,1,delay_r100_rep2,,,
1774318667019,telemetry,live,1399,1774318643716789500,23302.21044921875,3,1,delay_r100_rep2,,,
1774318667118,telemetry,live,1404,1774318643727384000,23390.615966796875,5,1,delay_r100_rep2,,,
1774318667216,telemetry,live,1407,1774318643736882700,23479.117431640625,3,1,delay_r100_rep2,,,
1774318667314,telemetry,live,1412,1774318643746799900,23567.2001953125,5,1,delay_r100_rep2,,,
1774318667413,telemetry,live,1416,1774318643756883500,23656.116455078125,4,1,delay_r100_rep2,,,
1774318667511,telemetry,live,1419,1774318643766877200,23744.122802734375,3,1,delay_r100_rep2,,,
1774318667609,telemetry,live,1423,1774318643776780500,23832.219482421875,4,1,delay_r100_rep2,,,
1774318667708,telemetry,live,1428,1774318643786971000,23921.029052734375,5,1,delay_r100_rep2,,,
1774318667806,telemetry,live,1432,1774318643796907800,24009.09228515625,4,1,delay_r100_rep2,,,
1774318667905,telemetry,live,1435,1774318643806750700,24098.249267578125,3,1,delay_r100_rep2,,,
1774318668003,telemetry,live,1440,1774318643816891100,24186.10888671875,5,1,delay_r100_rep2,,,
1774318668101,telemetry,live,1444,1774318643826792700,24274.207275390625,4,1,delay_r100_rep2,,,
1774318668201,telemetry,live,1448,1774318643836872700,24364.127197265625,4,1,delay_r100_rep2,,,
1774318668298,telemetry,live,1452,1774318643846972700,24451.02734375,4,1,delay_r100_rep2,,,
1774318668397,telemetry,live,1455,1774318643856804400,24540.195556640625,3,1,delay_r100_rep2,,,
1774318668496,telemetry,live,1460,1774318643866775600,24629.224365234375,5,1,delay_r100_rep2,,,
1774318668594,telemetry,live,1464,1774318643877035300,24716.96484375,4,1,delay_r100_rep2,,,
1774318668693,telemetry,live,1467,1774318643887090000,24805.91015625,3,1,delay_r100_rep2,,,
1774318668791,telemetry,live,1472,1774318643897148700,24893.851318359375,5,1,delay_r100_rep2,,,
1774318668889,telemetry,live,1475,1774318643906926300,24982.07373046875,3,1,delay_r100_rep2,,,
1774318668988,telemetry,live,1480,1774318643916934000,25071.066162109375,5,1,delay_r100_rep2,,,
1774318669086,telemetry,live,1483,1774318643926951000,25159.049072265625,3,1,delay_r100_rep2,,,
1774318669185,telemetry,live,1488,1774318643936790000,25248.2099609375,5,1,delay_r100_rep2,,,
1774318669283,telemetry,live,1492,1774318643946869200,25336.130859375,4,1,delay_r100_rep2,,,
1774318669382,telemetry,live,1495,1774318643957301200,25424.69873046875,3,1,delay_r100_rep2,,,
1774318669480,telemetry,live,1499,1774318643966768400,25513.231689453125,4,1,delay_r100_rep2,,,
1774318669578,telemetry,live,1503,1774318643976828400,25601.171630859375,4,1,delay_r100_rep2,,,
1774318669677,telemetry,live,1508,1774318643986841600,25690.158447265625,5,1,delay_r100_rep2,,,
1774318669776,telemetry,live,1512,1774318643996957000,25779.04296875,4,1,delay_r100_rep2,,,
1774318669874,telemetry,live,1515,1774318644006947300,25867.052734375,3,1,delay_r100_rep2,,,
1774318669972,telemetry,live,1519,1774318644017115000,25954.885009765625,4,1,delay_r100_rep2,,,
1774318670070,telemetry,live,1523,1774318644026860300,26043.1396484375,4,1,delay_r100_rep2,,,
1774318670169,telemetry,live,1528,1774318644037025000,26131.97509765625,5,1,delay_r100_rep2,,,
1774318670267,telemetry,live,1532,1774318644047031600,26219.968505859375,4,1,delay_r100_rep2,,,
1774318670366,telemetry,live,1536,1774318644057075200,26308.9248046875,4,1,delay_r100_rep2,,,
1774318670464,telemetry,live,1540,1774318644066938400,26397.0615234375,4,1,delay_r100_rep2,,,
1774318670566,telemetry,live,1544,1774318644077019400,26488.980712890625,4,1,delay_r100_rep2,,,
1774318670664,telemetry,live,1548,1774318644086876700,26577.123291015625,4,1,delay_r100_rep2,,,
1774318670762,telemetry,live,1551,1774318644096883200,26665.11669921875,3,1,delay_r100_rep2,,,
1774318670861,telemetry,live,1556,1774318644107041800,26753.958251953125,5,1,delay_r100_rep2,,,
1774318670960,telemetry,live,1560,1774318644116972500,26843.02734375,4,1,delay_r100_rep2,,,
1774318671057,telemetry,live,1563,1774318644126982400,26930.017578125,3,1,delay_r100_rep2,,,
1774318671156,telemetry,live,1567,1774318644136853000,27019.14697265625,4,1,delay_r100_rep2,,,
1774318671254,telemetry,live,1571,1774318644147000600,27106.99951171875,4,1,delay_r100_rep2,,,
1774318671353,telemetry,live,1575,1774318644156797400,27196.20263671875,4,1,delay_r100_rep2,,,
1774318671451,telemetry,live,1580,1774318644166931000,27284.069091796875,5,1,delay_r100_rep2,,,
1774318671549,telemetry,live,1584,1774318644177003800,27371.996337890625,4,1,delay_r100_rep2,,,
1774318671647,telemetry,live,1588,1774318644186737700,27460.262451171875,4,1,delay_r100_rep2,,,
1774318671746,telemetry,live,1592,1774318644196774700,27549.225341796875,4,1,delay_r100_rep2,,,
1774318671844,telemetry,live,1596,1774318644206998800,27637.001220703125,4,1,delay_r100_rep2,,,
1774318671942,telemetry,live,1600,1774318644216933600,27725.06640625,4,1,delay_r100_rep2,,,
1774318672040,telemetry,live,1604,1774318644226797000,27813.202880859375,4,1,delay_r100_rep2,,,
1774318672138,telemetry,live,1608,1774318644236851200,27901.148681640625,4,1,delay_r100_rep2,,,
1774318672237,telemetry,live,1611,1774318644246861300,27990.138671875,3,1,delay_r100_rep2,,,
1774318672335,telemetry,live,1615,1774318644257033700,28077.96630859375,4,1,delay_r100_rep2,,,
1774318672434,telemetry,live,1619,1774318644266888400,28167.111572265625,4,1,delay_r100_rep2,,,
1774318672532,telemetry,live,1623,1774318644276753000,28255.2470703125,4,1,delay_r100_rep2,,,
1774318672630,telemetry,live,1628,1774318644286773800,28343.226318359375,5,1,delay_r100_rep2,,,
1774318672728,telemetry,live,1631,1774318644296805000,28431.19482421875,3,1,delay_r100_rep2,,,
1774318672827,telemetry,live,1635,1774318644306966800,28520.033203125,4,1,delay_r100_rep2,,,
1774318672925,telemetry,live,1639,1774318644316948700,28608.05126953125,4,1,delay_r100_rep2,,,
1774318673024,telemetry,live,1644,1774318644326949000,28697.05078125,5,1,delay_r100_rep2,,,
1774318673122,telemetry,live,1648,1774318644336955600,28785.04443359375,4,1,delay_r100_rep2,,,
1774318673220,telemetry,live,1652,1774318644346910200,28873.08984375,4,1,delay_r100_rep2,,,
1774318673319,telemetry,live,1656,1774318644356834600,28962.16552734375,4,1,delay_r100_rep2,,,
1774318673417,telemetry,live,1659,1774318644366912300,29050.087646484375,3,1,delay_r100_rep2,,,
1774318673516,telemetry,live,1663,1774318644376816000,29139.183837890625,4,1,delay_r100_rep2,,,
1774318673614,telemetry,live,1668,1774318644386890200,29227.10986328125,5,1,delay_r100_rep2,,,
1774318673713,telemetry,live,1671,1774318644396900900,29316.09912109375,3,1,delay_r100_rep2,,,
1774318673812,telemetry,live,1676,1774318644406762800,29405.2373046875,5,1,delay_r100_rep2,,,
1774318673912,telemetry,live,1679,1774318644416883700,29495.1162109375,3,1,delay_r100_rep2,,,
1774318674011,telemetry,live,1684,1774318644427057000,29583.943115234375,5,1,delay_r100_rep2,,,
1774318674110,telemetry,live,1687,1774318644436843300,29673.15673828125,3,1,delay_r100_rep2,,,
1774318674208,telemetry,live,1692,1774318644446889200,29761.11083984375,5,1,delay_r100_rep2,,,
1774318674306,telemetry,live,1696,1774318644456784600,29849.21533203125,4,1,delay_r100_rep2,,,
1774318674405,telemetry,live,1700,1774318644466989600,29938.010498046875,4,1,delay_r100_rep2,,,
1774318674504,telemetry,live,1704,1774318644476821800,30027.17822265625,4,1,delay_r100_rep2,,,
1774318674602,telemetry,live,1707,1774318644486912300,30115.087646484375,3,1,delay_r100_rep2,,,
1774318674701,telemetry,live,1712,1774318644497104400,30203.8955078125,5,1,delay_r100_rep2,,,
1774318674799,telemetry,live,1713,1774318644506956300,30292.043701171875,1,1,delay_r100_rep2,,,
1774318674898,telemetry,live,1717,1774318644516934400,30381.065673828125,4,1,delay_r100_rep2,,,
1774318674996,telemetry,live,1724,1774318644527485000,30468.51513671875,7,1,delay_r100_rep2,,,
1774318675094,telemetry,live,1728,1774318644537196500,30556.803466796875,4,1,delay_r100_rep2,,,
1774318675193,telemetry,live,1731,1774318644547043000,30645.95703125,3,1,delay_r100_rep2,,,
1774318675291,telemetry,live,1736,1774318644557176300,30733.82373046875,5,1,delay_r100_rep2,,,
1774318675389,telemetry,live,1740,1774318644566994400,30822.005615234375,4,1,delay_r100_rep2,,,
1774318675488,telemetry,live,1744,1774318644578509800,30909.490234375,4,1,delay_r100_rep2,,,
1774318675586,telemetry,live,1747,1774318644586787300,30999.212646484375,3,1,delay_r100_rep2,,,
1774318675685,telemetry,live,1751,1774318644597061000,31087.93896484375,4,1,delay_r100_rep2,,,
1774318675783,telemetry,live,1756,1774318644606940000,31176.06005859375,5,1,delay_r100_rep2,,,
1774318675882,telemetry,live,1760,1774318644616851000,31265.149169921875,4,1,delay_r100_rep2,,,
1774318675980,telemetry,live,1764,1774318644627381800,31352.6181640625,4,1,delay_r100_rep2,,,
1774318676078,telemetry,live,1768,1774318644636780000,31441.219970703125,4,1,delay_r100_rep2,,,
1774318676177,telemetry,live,1772,1774318644646764800,31530.235107421875,4,1,delay_r100_rep2,,,
1774318676275,telemetry,live,1776,1774318644656935700,31618.064208984375,4,1,delay_r100_rep2,,,
1774318676374,telemetry,live,1780,1774318644666822400,31707.177490234375,4,1,delay_r100_rep2,,,
1774318676472,telemetry,live,1784,1774318644677076200,31794.923828125,4,1,delay_r100_rep2,,,
1774318676571,telemetry,live,1788,1774318644687103500,31883.896484375,4,1,delay_r100_rep2,,,
1774318676670,telemetry,live,1792,1774318644697665800,31972.334228515625,4,1,delay_r100_rep2,,,
1774318676768,telemetry,live,1796,1774318644706777300,32061.22265625,4,1,delay_r100_rep2,,,
1774318676867,telemetry,live,1800,1774318644716733200,32150.266845703125,4,1,delay_r100_rep2,,,
1774318676965,telemetry,live,1804,1774318644726813200,32238.186767578125,4,1,delay_r100_rep2,,,
1774318677063,telemetry,live,1808,1774318644736777200,32326.222900390625,4,1,delay_r100_rep2,,,
1774318677162,telemetry,live,1812,1774318644747059000,32414.941162109375,4,1,delay_r100_rep2,,,
1774318677260,telemetry,live,1815,1774318644756851200,32503.148681640625,3,1,delay_r100_rep2,,,
1774318677358,telemetry,live,1820,1774318644766887000,32591.113037109375,5,1,delay_r100_rep2,,,
1774318677456,telemetry,live,1822,1774318644777187000,32678.81298828125,2,1,delay_r100_rep2,,,
1774318677555,telemetry,live,1827,1774318644786980400,32768.01953125,5,1,delay_r100_rep2,,,
